,id,text,link,created_at,tweet_type,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation
115088,899774201342476288,The #SolarEclipse2017 is over!  We had FUN today at the eclipse viewing party held at the @houstonlibrary.  MORE:… https://t.co/li0LVKHTMr,http://twitter.com/KHOU/statuses/899774201342476288,2017-08-21 23:24:21+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602165,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHyjzXLW0AER4FT.jpg', 'http://pbs.twimg.com/media/DHyjzXtWAAIGMC-.jpg', 'http://pbs.twimg.com/media/DHyj2-ZWAAII2z2.jpg']","Chicago, IL"
115092,899774521829457920,Remnants of Harvey may threaten South Texas later this week.  Make sure you are prepared and continue to monitor th… https://t.co/b2nF4SbRdz,http://twitter.com/ReadyCC/statuses/899774521829457920,2017-08-21 23:25:37+00:00,original_tweet,readycc,Corpus Christi OEM,75093561,201,1354,False,2009-09-17T19:30:58.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DHykJ47VwAAFdXk.jpg'],
115093,899774650816901120,The #SolarEclipse2017 is over!  We had FUN today at the eclipse viewing party held at the @houstonlibrary.  MORE:… https://t.co/BxEI5q9Nv8,http://twitter.com/KHOU/statuses/899774650816901120,2017-08-21 23:26:08+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602166,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHykRJbXgAA-7X9.jpg', 'http://pbs.twimg.com/media/DHykRJcW0AAIYTx.jpg', 'http://pbs.twimg.com/media/DHykRKxWsAAuU1w.jpg']","Chicago, IL"
115095,899774879913754626,The #SolarEclipse2017 is over!  We had FUN today at the eclipse viewing party held at the @houstonlibrary.  MORE:… https://t.co/lUU91CtW8z,http://twitter.com/KHOU/statuses/899774879913754626,2017-08-21 23:27:03+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602164,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHykeL9XUAAkKvB.jpg', 'http://pbs.twimg.com/media/DHykeMEXcAAbZPh.jpg', 'http://pbs.twimg.com/media/DHykeMVXUAUuhJV.jpg']","Chicago, IL"
111876,899775745698004992,The #SolarEclipse2017 is over!  We had FUN today at the eclipse viewing party held at the @houstonlibrary.  MORE:… https://t.co/Rg1ZIP87Mm,http://twitter.com/KHOU/statuses/899775745698004992,2017-08-21 23:30:29+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602168,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHylQfmW0AIRdxs.jpg', 'http://pbs.twimg.com/media/DHylQfjWsAE_0Nm.jpg', 'http://pbs.twimg.com/media/DHylQguXsAAWQxN.jpg']","Chicago, IL"
111880,899776769116356609,Looks like a very wet week across south #Texas and S #Florida- tropical moisture should be plentiful &amp; should watch… https://t.co/tbwWEPLcoM,http://twitter.com/EricBlake12/statuses/899776769116356609,2017-08-21 23:34:33+00:00,original_tweet,ericblake12,Eric Blake 🌀,912858588,3421,13584,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,['http://pbs.twimg.com/media/DHymMs3UIAAzy3b.jpg'],
111889,899777667238694912,"6:38pm CDT #SPC_MD 1546 , #mowx #kswx, https://t.co/oiH7Ci1deI https://t.co/O2bQgtMJwn",http://twitter.com/NWSSPC/statuses/899777667238694912,2017-08-21 23:38:07+00:00,original_tweet,nwsspc,NWS SPC,586909317,150,136791,True,2012-05-21T19:57:25.000Z,"Norman, OK, USA",photo,['http://pbs.twimg.com/media/DHynBOUWAAAkg6e.jpg'],
89927,899779249955110912,"Now that the eclipse is over, can we start counting down the days until football season!? 🏈#letsgocowboys… https://t.co/MgXy5BFOjN",http://twitter.com/KristinDiaz_TV/statuses/899779249955110912,2017-08-21 23:44:24+00:00,original_tweet,kristindiaz_tv,Kristin Diaz,2825322668,475,1085,False,2014-09-22T00:22:01.000Z,Texas,photo,['http://pbs.twimg.com/media/DHyodGiU0AANx-2.jpg'],
92780,899782692018847744,Video regarding the possibility of a tropical threat by Friday. Consider this a 'heads up' that you need to stay aw… https://t.co/8yZA5pJFEW,http://twitter.com/TxStormChasers/statuses/899782692018847744,2017-08-21 23:58:05+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101279,210528,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",video,['https://video.twimg.com/amplify_video/899759261009313792/vid/320x180/CXAnoWyLFSW8wYSH.mp4'],
79366,899783243570008064,Quiz: What kind of 'merger' are you? Watch tonight at 10 to find out the best merging strategy -… https://t.co/9q9rLf0mCs,http://twitter.com/KPRC2/statuses/899783243570008064,2017-08-22 00:00:17+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1535,542358,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHysCFzXoAEj02o.jpg'],
79363,899783341452525573,"Leaving @HCSOTexas HQ to make next event, but never too busy to stop and visit with some team members for a bit.… https://t.co/5zESdZl7qX",http://twitter.com/SheriffEd_HCSO/statuses/899783341452525573,2017-08-22 00:00:40+00:00,original_tweet,sheriffed_hcso,Ed Gonzalez,17756893,4901,7464,False,2008-11-30T16:30:29.000Z,"Harris County, TX",photo,['http://pbs.twimg.com/media/DHysLOgU0AAcagL.jpg'],
79373,899783410486521856,Remnants of #Harvey have a high chance of tropical cyclone formation after moving into the Bay of Campeche Wednesda… https://t.co/BagOS02E95,http://twitter.com/NHC_Atlantic/statuses/899783410486521856,2017-08-22 00:00:56+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265874,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHysBGOXkAA5pOP.jpg', 'http://pbs.twimg.com/media/DHysB3RXYAEbTow.jpg']",
79382,899784583641694208,A trough near the central Bahamas has a medium chance of tropical cyclone formation during the next 5 days #92L… https://t.co/PnafqV9zvs,http://twitter.com/NHC_Atlantic/statuses/899784583641694208,2017-08-22 00:05:36+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265875,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHytMHXW0AAZA_g.jpg', 'http://pbs.twimg.com/media/DHytMzTXcAEcnbE.jpg']",
79385,899785259499311104,Several aircraft reconnaissance flights are scheduled Tuesday and Wednesday for #Harvey remnants and trough current… https://t.co/AB85yBYDD1,http://twitter.com/NHC_Atlantic/statuses/899785259499311104,2017-08-22 00:08:17+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265875,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHyty2qWsAATKfG.jpg'],
79386,899785291652767746,In The Blast: Dan Patrick suggested that Joe Straus should be an issue in the upcoming primaries. Subscribe:… https://t.co/uIq6pvwENK,http://twitter.com/TexasTribune/statuses/899785291652767746,2017-08-22 00:08:25+00:00,original_tweet,texastribune,Texas Tribune,44513878,60565,148422,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHyt8_GVwAAFNNX.jpg'],
83939,899788918459166720,"School returns for @FortBendISD tomorrow!  Watch for excited (not really) kids, school buses, and Crossing Guards.… https://t.co/ZhQuVUWmEa",http://twitter.com/FBCSO/statuses/899788918459166720,2017-08-22 00:22:50+00:00,original_tweet,fbcso,FBCSO Texas,71361765,180,9019,True,2009-09-03T21:18:02.000Z,"1410 Williams Way Richmond, TX",photo,['http://pbs.twimg.com/media/DHyxQANVwAEE3xG.jpg'],
80710,899793142613909504,#Harvey is likely to come back to life in the Bay of Campeche midweek; a potential threat to Mexico and south Texas… https://t.co/pql1OmwD5C,http://twitter.com/weatherchannel/statuses/899793142613909504,2017-08-22 00:39:37+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6334,2922725,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHy1F9rVYAAqHZi.jpg'],
58835,899795192139530240,"Been waiting 47 years for this, ever since the 1970 one and 95% coverage where I was in NJ   #Eclipse2017… https://t.co/Q4y0ADzyMC",http://twitter.com/StuOstro/statuses/899795192139530240,2017-08-22 00:47:45+00:00,original_tweet,stuostro,Stu Ostro,148435933,1172,165832,True,2010-05-26T17:57:38.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHy1MG8VwAADrax.jpg'],
26662,899798446823100416,The Houston Public Library hosted a great eclipse viewing party Monday afternoon! More photos here:… https://t.co/P3PwmyH7dv,http://twitter.com/KHOU/statuses/899798446823100416,2017-08-22 01:00:41+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602211,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHy56j6XgAQLwPC.jpg', 'http://pbs.twimg.com/media/DHy56h0WsAUeGRv.jpg', 'http://pbs.twimg.com/media/DHy56n3XYAQDkTq.jpg', 'http://pbs.twimg.com/media/DHy56j6XUAACU0h.jpg']",
26668,899798473104662530,A tropical disturbance will bring increased downpours to Florida &amp; the Bahamas early this week:… https://t.co/0IFBNaVWV0,http://twitter.com/breakingweather/statuses/899798473104662530,2017-08-22 01:00:48+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,845956,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHy58O2W0AAoaNd.jpg'],
26672,899798788662894592,"WATCH LIVE @POTUS @realDonaldTrump expected to present plan for U.S. engagement in South Asia, #Afghanistan  ==&gt;… https://t.co/xSfO0zmY3v",http://twitter.com/Fox26Houston/statuses/899798788662894592,2017-08-22 01:02:03+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5362,244629,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DHy5dlyUIAAHSII.jpg'],
26675,899799297239207937,8:02pm CDT #SPC Day1 Outlook Slight Risk: across northeast ks and the lower mo ... https://t.co/GtEvHPMjG6 https://t.co/P7FEIJrabQ,http://twitter.com/NWSSPC/statuses/899799297239207937,2017-08-22 01:04:04+00:00,original_tweet,nwsspc,NWS SPC,586909317,150,136797,True,2012-05-21T19:57:25.000Z,"Norman, OK, USA",photo,['http://pbs.twimg.com/media/DHy6sOKXsAAReCw.jpg'],
26676,899799389442641924,#Eclipse2017 crescents https://t.co/qi0pcPtbqa,http://twitter.com/StuOstro/statuses/899799389442641924,2017-08-22 01:04:26+00:00,original_tweet,stuostro,Stu Ostro,148435933,1172,165842,True,2010-05-26T17:57:38.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHy6Lk6UIAAfzOc.jpg'],
21920,899800826134355968,Eye experts explains retina damage warning signs after viewing a solar eclipse without protective wear.… https://t.co/dcNJWOv5wL,http://twitter.com/krgv/statuses/899800826134355968,2017-08-22 01:10:09+00:00,original_tweet,krgv,KRGV CHANNEL 5 NEWS,17288391,296,90969,False,2008-11-10T15:31:41.000Z,"Weslaco, Texas, US",photo,['http://pbs.twimg.com/media/DHy8FOqWAAA-vhU.jpg'],
17765,899806144130150401,"Historically, not unheard of for systems near where #Harvey is expected to go to make that hard right turn north.… https://t.co/FenrSNAnU1",http://twitter.com/mattlanza/statuses/899806144130150401,2017-08-22 01:31:17+00:00,original_tweet,mattlanza,Matt Lanza,16752675,4138,10314,True,2008-10-15T02:25:36.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHzA2uNUQAAcWMR.jpg'],
17773,899807334628806656,Tropical spaghetti plots like this one will be fairly useless until a we get a defined low-level center with Harvey… https://t.co/9ju6AmWSYL,http://twitter.com/TxStormChasers/statuses/899807334628806656,2017-08-22 01:36:00+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101279,210534,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DHzB_1zV0AAj1-p.jpg'],
17776,899808108469514240,Vid fuzzy but audio clear of reaction to #Eclipse2017 totality by everyone at Monkey Town brewpub in Dayton TN wher… https://t.co/0QY09I8dmJ,http://twitter.com/StuOstro/statuses/899808108469514240,2017-08-22 01:39:05+00:00,original_tweet,stuostro,Stu Ostro,148435933,1172,165852,True,2010-05-26T17:57:38.000Z,"Atlanta, GA",video,['https://video.twimg.com/ext_tw_video/899804726845259776/pu/vid/320x180/Z5P9Gz_kRplVkuca.mp4'],
10739,899810238513127424,#Severe thunderstorms are possible across much of the interior Northeast and Ohio Valley Tuesday afternoon/evening:… https://t.co/RlN73IgQ9p,http://twitter.com/weatherchannel/statuses/899810238513127424,2017-08-22 01:47:33+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6334,2922801,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHzEpGYV0AA0z_H.jpg'],
60634,899813885036949504,We're always accepting questions about Texas politics from our readers. What do we answer next? Vote!… https://t.co/Csvj7yOaI3,http://twitter.com/TexasTribune/statuses/899813885036949504,2017-08-22 02:02:02+00:00,original_tweet,texastribune,Texas Tribune,44513878,60565,148419,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHzH9RzUwAEUKMH.jpg'],
63638,899815940992491524,BYU vs LSU! Chance to win tickets to the AdvoCare @TexasKickoff  . Enter sweepstakes! No purchase necessary. ENTER:… https://t.co/E72eWvJvi0,http://twitter.com/KHOU/statuses/899815940992491524,2017-08-22 02:10:12+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,997,602230,True,2008-08-09T18:33:49.000Z,"Houston, TX",video,['https://video.twimg.com/ext_tw_video/899814676531486720/pu/vid/320x180/jDezqkfYhtCNzADm.mp4'],
63647,899817185190846464,"Deadly flooding continues to impact India, Nepal &amp; Bangladesh after weeks of heavy downpours:… https://t.co/lza7BMhvBj",http://twitter.com/breakingweather/statuses/899817185190846464,2017-08-22 02:15:09+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,845980,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHzK9Y9XsAE7kTE.jpg'],
63649,899817812973191168,Love this song! @CalvinHarris @Pharrell @katyperry @BigSean https://t.co/lD7idnr5aK,http://twitter.com/KristinDiaz_TV/statuses/899817812973191168,2017-08-22 02:17:39+00:00,original_tweet,kristindiaz_tv,Kristin Diaz,2825322668,475,1085,False,2014-09-22T00:22:01.000Z,Texas,photo,['http://pbs.twimg.com/media/DHzLhoFUIAEd6PQ.jpg'],"Corpus Christi, TX"
65632,899820355933679620,We will keep an eye on the wx pattern this weekend. Some areas may see some heavy rainall. Stay tuned for details a… https://t.co/rft5kwFe2B,http://twitter.com/NWSFortWorth/statuses/899820355933679620,2017-08-22 02:27:45+00:00,original_tweet,nwsfortworth,NWS Fort Worth,589123768,176,83594,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DHzNhnyXYAAIOJY.jpg'],
72911,899827267504934913,"For all the #eclipse videos &amp; photos you saw today, here is an ""accurate"" breakdown of what happened...as told by e… https://t.co/ZHLw2Ie85C",http://twitter.com/BrianaWhitney/statuses/899827267504934913,2017-08-22 02:55:13+00:00,original_tweet,brianawhitney,Briana Whitney,71373008,338,2215,False,2009-09-03T22:07:11.000Z,"Corpus Christi, Texas",video,['https://video.twimg.com/ext_tw_video/899826224460988417/pu/vid/320x180/ExJVlJAr8T3rx2Ma.mp4'],
72914,899828347659730944,"When your local partial #solareclipse2017 falls on a quick break, the team takes part in the viewing! #eclipse2017… https://t.co/BqUcRzN97C",http://twitter.com/WeatherNation/statuses/899828347659730944,2017-08-22 02:59:30+00:00,original_tweet,weathernation,WeatherNation,25531732,3850,129109,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DHzVG-1VwAAaR4L.jpg'],
11912,899831764155289600,"Kansas City, MO has received over 3” of rain since this afternoon. Flash flood warning in effect:… https://t.co/srnpfn9vwT",http://twitter.com/breakingweather/statuses/899831764155289600,2017-08-22 03:13:05+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,846004,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHzYOEMWsAENLN5.jpg'],
2009,899834881022316544,"Keep an eye on the red ""X"" folks.  70% chance it becomes a tropical cyclone within 48 hours.  Will bring rain to Te… https://t.co/ayBRiKNVb0",http://twitter.com/BillBishopKHOU/statuses/899834881022316544,2017-08-22 03:25:28+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1769,8008,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DHzaoJcXsAEQZv3.jpg'],"Maryland, USA"
2011,899835858475524096,"Noah Lowry and Aleisa Popp from Gymagic, combined for three gold medals at the USA Stars and Stripes National Champ… https://t.co/WqjLzEPAzl",http://twitter.com/reycastillo361/statuses/899835858475524096,2017-08-22 03:29:21+00:00,original_tweet,reycastillo361,Rey Castillo,160673278,440,672,False,2010-06-28T21:01:04.000Z,"Victoria, TX",video,['https://video.twimg.com/ext_tw_video/899835617218936832/pu/vid/320x180/VFjFQmkSgM0b2wCF.mp4'],
7133,899837562969350144,A local towing company wants the public to be aware of the dangers of towing with rope or chains.… https://t.co/7jEQ1FOOwH,http://twitter.com/krgv/statuses/899837562969350144,2017-08-22 03:36:07+00:00,original_tweet,krgv,KRGV CHANNEL 5 NEWS,17288391,296,90972,False,2008-11-10T15:31:41.000Z,"Weslaco, Texas, US",photo,['http://pbs.twimg.com/media/DHzdfkdXgAAS1G1.jpg'],
114629,899843666008834048,A Valley veteran ran her VA card stolen from her during one of her visits to the hospital. https://t.co/T8YdD90hrS… https://t.co/rxEQB2elSn,http://twitter.com/krgv/statuses/899843666008834048,2017-08-22 04:00:22+00:00,original_tweet,krgv,KRGV CHANNEL 5 NEWS,17288391,296,90973,False,2008-11-10T15:31:41.000Z,"Weslaco, Texas, US",photo,['http://pbs.twimg.com/media/DHzjC1bWsAEysB1.jpg'],
114634,899845421882888192,Thank you @RoperMountain SC for hosting us for the first coast-to-coast total solar #eclipse in U.S. in 99 years!… https://t.co/AMRUUdLKLp,http://twitter.com/ReedTimmerAccu/statuses/899845421882888192,2017-08-22 04:07:21+00:00,original_tweet,reedtimmeraccu,Reed Timmer,22035690,23582,303867,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHzkorTUQAEK6JL.jpg'],
102072,899851177327824896,"After a forecast high in the mid-90s on Tuesday, Washington, D.C. may not hit 80 F later this week:… https://t.co/My0FkPcUnC",http://twitter.com/breakingweather/statuses/899851177327824896,2017-08-22 04:30:13+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,846034,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHzp4EAXsAAfOIU.jpg'],
31435,899869557480988673,Smoke from wildfires and air stagnation could lead to poor air quality across parts of the West:… https://t.co/YYZImjAS9W,http://twitter.com/breakingweather/statuses/899869557480988673,2017-08-22 05:43:15+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,846066,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHz6l4xXUAIAwM4.jpg'],
96405,899873851915599876,12:58am CDT #SPC Day1 Outlook Enhanced Risk: from northern pa into central and e... https://t.co/GtEvHPMjG6 https://t.co/FK6ogXw7g2,http://twitter.com/NWSSPC/statuses/899873851915599876,2017-08-22 06:00:19+00:00,original_tweet,nwsspc,NWS SPC,586909317,150,136799,True,2012-05-21T19:57:25.000Z,"Norman, OK, USA",photo,['http://pbs.twimg.com/media/DHz-f6zWAAI8Chm.jpg'],
96407,899874364216225793,1:01am CDT #SPC Day2 Outlook Marginal Risk: wednesday afternoon and evening acr... https://t.co/rEAejNHwPA https://t.co/X8zOsGt9V6,http://twitter.com/NWSSPC/statuses/899874364216225793,2017-08-22 06:02:21+00:00,original_tweet,nwsspc,NWS SPC,586909317,150,136799,True,2012-05-21T19:57:25.000Z,"Norman, OK, USA",photo,['http://pbs.twimg.com/media/DHz-9wKXgAEqzEZ.jpg'],
