,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,trop-out,cone,arrival,prob,surge,key-msg,ww,threat-impact,conv-out,meso-disc,rain-fore,rain-out,riv-flood,spag,text-img,model,evac,other-fore,other-non-fore,video,ww_exp,ww_cone,ww_md,official,unofficial,spanish,image_count,text,user.name
927,902290617727934466,http://twitter.com/NHC_Atlantic/statuses/902290617727934466,2017-08-28 22:03:41+00:00,original_tweet,nhc_atlantic,299798272,0,279855,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIWUDXwXUAEcdhz.jpg'],,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,4,"4 pm CDT Key messages for #Harvey. Catastrophic flooding continues in SE Texas, flood threat spreading eastward int… https://t.co/mAdlaNSqvU",NHC Atlantic Ops
928,902291993191227392,http://twitter.com/NWSWGRFC/statuses/902291993191227392,2017-08-28 22:09:09+00:00,original_tweet,nwswgrfc,595563520,70,2606,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIWUaNHVYAEOACs.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,3,"Catastrophic flooding continues, additional rainfall amounts of 10 inches or more possible the next 24 hours.… https://t.co/FIDdK8MbkT",NWSWGRFC
929,902293366829965312,http://twitter.com/fbcoem/statuses/902293366829965312,2017-08-28 22:14:37+00:00,original_tweet,fbcoem,19731128,197,13776,True,2009-01-29T20:13:21.000Z,"Richmond, TX",photo,['http://pbs.twimg.com/media/DIWXCHEXgAE4WiE.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,El Río Brazos está a 48.37' a partir de las 4:15 pm. Sea consciente de que el modelo está siguiendo muy de cerca lo… https://t.co/SG6lwT5GIe,Fort Bend County OEM
930,902295085357858816,http://twitter.com/NWS/statuses/902295085357858816,2017-08-28 22:21:26+00:00,original_tweet,nws,454313925,285,2377833,True,2012-01-03T21:24:25.000Z,United States,photo,"['http://pbs.twimg.com/media/DIWYaMKXUAAyZeh.jpg', 'http://pbs.twimg.com/media/DIWYb9fXoAAKven.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,3,"Updated rainfall and forecast from @NWSWGRFC Also for reference, Buffalo Bayou is 2.5 ft above it's record, forecas… https://t.co/2okW4IM8MO",NWS
931,902297520759562241,http://twitter.com/weatherchannel/statuses/902297520759562241,2017-08-28 22:31:07+00:00,original_tweet,weatherchannel,20998647,6332,2952113,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DIWaOsYW4AAeDzC.jpg', 'http://pbs.twimg.com/media/DIWaQYCWAAIXz-i.jpg', 'http://pbs.twimg.com/media/DIWaTHtXcAA6pXB.jpg']",,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,3,Harvey is a Landmark Storm &amp; Flooding Catastrophe.  The life-threatening rain threat continues &amp; is not over yet.… https://t.co/8Og6AeIhgv,The Weather Channel
932,902298262509682689,http://twitter.com/breakingweather/statuses/902298262509682689,2017-08-28 22:34:04+00:00,original_tweet,breakingweather,19071682,2014,851561,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIWbfJ4W0AA6nnX.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Harvey’s persistent downpours will prolong catastrophic flooding in Texas and Louisiana this week.… https://t.co/rLDIOU149u,AccuWeather
933,902302450383822848,http://twitter.com/weatherchannel/statuses/902302450383822848,2017-08-28 22:50:42+00:00,original_tweet,weatherchannel,20998647,6332,2952138,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIWfAFhUIAI91V2.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,#Harvey forecasted to make 3rd Texas landfall Wed morning.  Rain still to come.  Stay tuned to The Weather Channel… https://t.co/BI3nI3Jwrj,The Weather Channel
934,902303549467623426,http://twitter.com/NHC_Atlantic/statuses/902303549467623426,2017-08-28 22:55:04+00:00,original_tweet,nhc_atlantic,299798272,0,279864,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIWgKMSUQAADiyC.jpg', 'http://pbs.twimg.com/media/DIWgKuHVwAA9d3o.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Flash flooding likely with #Harvey this evening along the upper TX coast @NWSWPC @NWSHouston @NWSLakeCharles… https://t.co/jmgnyRozfN,NHC Atlantic Ops
935,902304165027827714,http://twitter.com/NHC_Atlantic/statuses/902304165027827714,2017-08-28 22:57:31+00:00,original_tweet,nhc_atlantic,299798272,0,279862,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIWghoKV4AAxoZp.jpg', 'http://pbs.twimg.com/media/DIWgiUZVwAABczF.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,2,"Flash flooding also likely for far SE TX, cntrl/srn LA and srn MS #Harvey @NWSWPC @NWSLakeCharles @NWSNewOrleans… https://t.co/fPxXrXj7Zy",NHC Atlantic Ops
936,902306295805603841,http://twitter.com/NWSHouston/statuses/902306295805603841,2017-08-28 23:05:59+00:00,original_tweet,nwshouston,600958397,350,46598,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIWimS2VAAAnNwm.jpg', 'http://pbs.twimg.com/media/DIWimS2UQAECuGE.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,2,Harris County Flood Control has issued a MANDATORY EVACUATION for the Inverness Forest Subdivision #houwx #glswx… https://t.co/57VxrQzsd1,NWS Houston
937,902319291604901892,http://twitter.com/Ginger_Zee/statuses/902319291604901892,2017-08-28 23:57:38+00:00,original_tweet,ginger_zee,84194879,2075,1953620,True,2009-10-22T00:02:08.000Z,New York,video,['https://video.twimg.com/ext_tw_video/902319278619222016/pu/vid/184x320/XIEwv6sILqhq8eTK.mp4'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,1,Tropical Storm #Harvey is barely moving (3mph) E/SE... this leaves Houston &amp; surrounding area drenched in rain. Twe… https://t.co/5M9XKcjbRq,Ginger Zee
938,902319773312319488,http://twitter.com/Ginger_Zee/statuses/902319773312319488,2017-08-28 23:59:32+00:00,original_tweet,ginger_zee,84194879,2075,1953623,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIWvDDTVoAAM200.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,1,"Back over the Gulf of Mexico, #Harvey should remain tropical storm through Wednesday,finally moves north &amp; out of t… https://t.co/c9BEo1waMk",Ginger Zee
939,902329943895543808,http://twitter.com/NWSFortWorth/statuses/902329943895543808,2017-08-29 00:39:57+00:00,original_tweet,nwsfortworth,589123768,176,84526,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIW4SUSVYAIvIqu.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,1,Rain showers will remain possible southeast of a Canton to Waco line. Lows will be in the mid 60s to around 70.… https://t.co/4Kgfu3ht1g,NWS Fort Worth
940,902333092563750912,http://twitter.com/KPRC2/statuses/902333092563750912,2017-08-29 00:52:28+00:00,original_tweet,kprc2,27583598,1538,557121,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIW7I0TW4AQlCTA.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,#BREAKING: Flash Flood Warning issued due to imminent levee breach in Inverness Forest subdivision… https://t.co/JVPlvx0kcT,KPRC 2 Houston
941,902339854637379584,http://twitter.com/KHOUweather/statuses/902339854637379584,2017-08-29 01:19:20+00:00,original_tweet,khouweather,18736115,338,15556,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIXBUJOXUAAowQW.jpg'],,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,New forecast: Rain could move out of #Houston by Wednesday morning as #Harvey moves farther east… https://t.co/WVFe2O0aDl,KHOU Weather
942,902343515874754560,http://twitter.com/KPRC2/statuses/902343515874754560,2017-08-29 01:33:53+00:00,original_tweet,kprc2,27583598,1538,557248,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIXEnwAWsAIjZ2m.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Mandatory evacuation for Inverness Forest. Check link for full list of voluntary/mandatory evacuations… https://t.co/UgErA3M29i,KPRC 2 Houston
943,902343794460413952,http://twitter.com/TTrogdon/statuses/902343794460413952,2017-08-29 01:34:59+00:00,original_tweet,ttrogdon,525249617,1036,3299,False,2012-03-15T10:38:49.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIXEW3XXcAEKsqU.mp4'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"As a meteorologist, when I'm observing something extraordinary, I also have the context to know how destructive it… https://t.co/r7FdDc1o5F",Taylor Trogdon
944,902345156061483008,http://twitter.com/ReedTimmerAccu/statuses/902345156061483008,2017-08-29 01:40:24+00:00,original_tweet,reedtimmeraccu,22035690,23586,309561,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIXGIDiVYAAMEgE.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Massive flash flood warning with convective rain shield around #Houston. Tornado warning just N of Galveston TC 8:4… https://t.co/gS954U5mA2,Reed Timmer
945,902346220596846592,http://twitter.com/NWSHouston/statuses/902346220596846592,2017-08-29 01:44:38+00:00,original_tweet,nwshouston,600958397,350,46919,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIXHGpZXgAAVym_.jpg', 'http://pbs.twimg.com/media/DIXHGpzXYAEItf0.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,2,"MANDATORY EVACUATION for the Northwood Pines Subdivision (The Water District) -""YOU MAY NOT BE ABLE TO LEAVE THE WA… https://t.co/UFceDdce3X",NWS Houston
946,902347735784935424,http://twitter.com/hcfcd/statuses/902347735784935424,2017-08-29 01:50:39+00:00,original_tweet,hcfcd,3246819331,279,7238,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIXIenoV4AAUts8.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,2,MANDATORY evacuation for Northwood Pines Subdivision located in Northgate Crossing MUD No.1. NOT for Northgate Subd… https://t.co/QxRnBoGqgO,HCFCD
947,902364451067883520,http://twitter.com/JimCantore/statuses/902364451067883520,2017-08-29 02:57:04+00:00,original_tweet,jimcantore,21388284,2152,930211,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DIXXp73UQAAFmJi.mp4'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Not liking what I'm seeing with lightning now with banding east of League City.  = HEAVIER RAIN.  Will see how far… https://t.co/YWlvKM4PqT,Jim Cantore
948,902366918883119106,http://twitter.com/NWSHouston/statuses/902366918883119106,2017-08-29 03:06:53+00:00,original_tweet,nwshouston,600958397,351,47297,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIXZ5UBVwAA9y9x.jpg', 'http://pbs.twimg.com/media/DIXZ5UAVwAMpZYu.jpg']",,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,"Latest NHC update shows #Harvey centered in the Gulf, and we will finally see some relief as it moves out of the ar… https://t.co/ZG8qioIuA6",NWS Houston
949,902367073602605057,http://twitter.com/TxStormChasers/statuses/902367073602605057,2017-08-29 03:07:30+00:00,original_tweet,txstormchasers,27557391,101284,216548,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIXaEhjWsAAK0Fr.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,Another night with more rain in Southeast Texas &amp; the Upper Coast. Evening blog update: https://t.co/lbSWPgUkvc… https://t.co/nvTbddBocL,Texas Storm Chasers
950,902381268234588160,http://twitter.com/TTrogdon/statuses/902381268234588160,2017-08-29 04:03:54+00:00,original_tweet,ttrogdon,525249617,1036,3302,False,2012-03-15T10:38:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIXm-SWXUAAbBVT.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,This simple image is the most powerful. 30+ inches of rain in less than 3 days and it is still absolutely pouring.… https://t.co/Zm0oNTkCpT,Taylor Trogdon
951,902381636863569920,http://twitter.com/NWSHouston/statuses/902381636863569920,2017-08-29 04:05:22+00:00,original_tweet,nwshouston,600958397,351,47446,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIXnFNqXgAIWjy2.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,1,Radar Update: Heavy rainfall continues to fall across already hard-hit areas. Do not attempt to travel unless told… https://t.co/tFrya0Wg7y,NWS Houston
952,902382566266871809,http://twitter.com/KHOU/statuses/902382566266871809,2017-08-29 04:09:03+00:00,original_tweet,khou,15791186,1008,621794,True,2008-08-09T18:33:49.000Z,"Houston, TX",video,['https://video.twimg.com/amplify_video/902382330559340544/vid/320x180/Urt7gu-dbvLttiQZ.mp4'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,1,"Officials doing a controlled release of Addicks and Barker reservoirs, which will worsen flooding at Buffalo Bayou:… https://t.co/XNZ5ndTgGj",KHOU 11 News Houston
953,902385194195410945,http://twitter.com/NWSHouston/statuses/902385194195410945,2017-08-29 04:19:30+00:00,original_tweet,nwshouston,600958397,351,47484,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIXp-VPWAAA0ZQf.jpg', 'http://pbs.twimg.com/media/DIXqBTrXUAEFvbJ.jpg']",,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,2,Here's the latest on #Harvey: Heavy rains and catastrophic flooding continue tonight. Contact local officials for l… https://t.co/AgTb5x0JUf,NWS Houston
954,902388724994113540,http://twitter.com/TTrogdon/statuses/902388724994113540,2017-08-29 04:33:32+00:00,original_tweet,ttrogdon,525249617,1036,3303,False,2012-03-15T10:38:49.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIXtuc2XYAEPLUs.mp4'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"In a normal situation, this would be a dangerous flash flooding event. But no, this is the 3rd night of 1 event tha… https://t.co/kod4T4AAVf",Taylor Trogdon
955,902389683845550081,http://twitter.com/ElissaRivas13/statuses/902389683845550081,2017-08-29 04:37:20+00:00,original_tweet,elissarivas13,289870616,9742,12717,False,2011-04-29T10:53:15.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIXuoEGUQAEhdL5.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,2,"We are NOT advising night travel, but this is different, flooding is imminent. Go now if you still can… https://t.co/ovEksCwwxL",Elissa Rivas
956,902411103052775424,http://twitter.com/NWSHouston/statuses/902411103052775424,2017-08-29 06:02:27+00:00,original_tweet,nwshouston,600958397,351,47695,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIYCBwdUIAEZZMt.jpg', 'http://pbs.twimg.com/media/DIYCEHWVAAEYRjM.jpg']",,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,2,1 AM Update on #Harvey:  Catastrophic flooding ongoing. Do not travel if you are in a safe location and never drive… https://t.co/F9dia62ayS,NWS Houston
957,902435364148621312,http://twitter.com/Fox26Houston/statuses/902435364148621312,2017-08-29 07:38:51+00:00,original_tweet,fox26houston,17094323,5367,253574,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIYX0P0UQAEgKpq.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"Flash Flood warning continues until 5:00AM for Galveston,Fort Bend, Brazoria, Chambers,Liberty Harris and parts of… https://t.co/ni7XxmZ658",FOX26Houston
958,902440415680397312,http://twitter.com/NWSHouston/statuses/902440415680397312,2017-08-29 07:58:56+00:00,original_tweet,nwshouston,600958397,351,47860,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIYcZylXgAADvoe.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,1,Radar Update: Light to moderate rainfall still falling. Expect improving conditions this afternoon &amp; evening (final… https://t.co/TGkdtPNUBY,NWS Houston
959,902466957852758016,http://twitter.com/NWSWPC/statuses/902466957852758016,2017-08-29 09:44:24+00:00,original_tweet,nwswpc,1446255144,192,40845,True,2013-05-21T12:59:14.000Z,"College Park, MD",photo,['http://pbs.twimg.com/media/DIYz8V6XkAEBLcG.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,4,"Another day of catastrophic flooding expected for Houston, then the rainfall threat should finally subside as… https://t.co/ZeA0YgUzVP",NWS WPC
960,902472214695469058,http://twitter.com/Fox26Houston/statuses/902472214695469058,2017-08-29 10:05:17+00:00,original_tweet,fox26houston,17094323,5367,253652,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIY5sboVAAADykY.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,1,#HURRICANEHARVEY Fort Bend neighborhoods under threat from Brazos River flooding https://t.co/aK5psPAnB3 YOUR GULF… https://t.co/Oi0RQV4PDQ,FOX26Houston
961,902473508164395009,http://twitter.com/NWSHouston/statuses/902473508164395009,2017-08-29 10:10:26+00:00,original_tweet,nwshouston,600958397,351,47982,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIY63v2W0AA_vou.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,The Flash Flood Watch has been pared back.  Current Watch (in green) continues through 1 AM Wednesday #Harvey… https://t.co/z8os5i0K5C,NWS Houston
962,902491197121454082,http://twitter.com/NWSSanAntonio/statuses/902491197121454082,2017-08-29 11:20:43+00:00,original_tweet,nwssanantonio,594749537,189,26958,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,"['http://pbs.twimg.com/media/DIZKpDvUwAAkDbk.jpg', 'http://pbs.twimg.com/media/DIZKpDGVwAA3L6V.jpg', 'http://pbs.twimg.com/media/DIZKpDGV4AAPnmn.jpg', 'http://pbs.twimg.com/media/DIZKpDFVwAQilEG.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Rivers continue to be in major or moderate flood this morning.  For river gauge info near you:… https://t.co/KehxeLabFL,NWS San Antonio
963,902492960180273152,http://twitter.com/mattlanza/statuses/902492960180273152,2017-08-29 11:27:43+00:00,original_tweet,mattlanza,16752675,4164,12514,True,2008-10-15T02:25:36.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIZMhLYUwAQUt0-.mp4'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,"Tuesday AM forecast update @SpaceCityWX says more rain, but hoping a bit less than Monday. Rain ends Wed &amp; Thu.… https://t.co/vNAvT7PY8z",Matt Lanza
964,902497476539584512,http://twitter.com/weatherchannel/statuses/902497476539584512,2017-08-29 11:45:40+00:00,original_tweet,weatherchannel,20998647,6332,2953373,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIZQq8YVwAA8ljE.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Tropical Storm #Harvey continues to soak Louisiana where #flooding will be possible through midweek:… https://t.co/AWFj2PwJAY,The Weather Channel
965,902498429892534273,http://twitter.com/Ginger_Zee/statuses/902498429892534273,2017-08-29 11:49:27+00:00,original_tweet,ginger_zee,84194879,2075,1954584,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIZRiPuWAAAKtCG.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"And even after it stops raining the flood threat is far from over for Houston &amp; others. Rivers, creeks &amp; bayous are… https://t.co/mZ8i3j4t8Q",Ginger Zee
966,902509766618042368,http://twitter.com/NHC_Atlantic/statuses/902509766618042368,2017-08-29 12:34:30+00:00,original_tweet,nhc_atlantic,299798272,0,279974,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIZaIvtXUAEKISG.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"#Harvey is expected to produce additional rainfall totals of 7-13"" over parts of  SE Texas into SW Louisiana… https://t.co/J3ibnlUyR5",NHC Atlantic Ops
967,902516760087334913,http://twitter.com/TxStormChasers/statuses/902516760087334913,2017-08-29 13:02:18+00:00,original_tweet,txstormchasers,27557391,101280,216623,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIZiNaWXkAAK7e4.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,Tuesday Morning Update:  TS Harvey Remains Just Off The Coast - Second Landfall Expected Wednesday… https://t.co/2B72R2kYcc,Texas Storm Chasers
968,902517715012730881,http://twitter.com/Fox26Houston/statuses/902517715012730881,2017-08-29 13:06:05+00:00,original_tweet,fox26houston,17094323,5367,253764,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIZjFAcV4AA6Xqt.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,1,#HURRICANEHARVEY Fort Bend neighborhoods under threat from Brazos River flooding https://t.co/nzZPQBvgkb YOUR GULF… https://t.co/ReC04hpIzt,FOX26Houston
969,902524485286453248,http://twitter.com/NHartfordWX/statuses/902524485286453248,2017-08-29 13:33:00+00:00,original_tweet,nhartfordwx,2717234881,868,1829,False,2014-08-08T14:24:53.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DIZpOY4UMAE6-_a.jpg'],,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"With Tropical Storm Harvey back in the Gulf, winds have increased from 40 to 45 mph.  Some additional strengthening… https://t.co/w1tPfJrdVZ",Nicole Hartford ⚡️
970,902526117097201668,http://twitter.com/NWSSanAntonio/statuses/902526117097201668,2017-08-29 13:39:29+00:00,original_tweet,nwssanantonio,594749537,189,26955,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIZqtlCXUAEuS4v.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,8:37a - Can anyone from the Cuero area safely take pictures of the Guadalupe River? Cresting near 45 feet this AM.… https://t.co/ktcFmSnj6k,NWS San Antonio
971,902537251749580800,http://twitter.com/DylanDreyerNBC/statuses/902537251749580800,2017-08-29 14:23:43+00:00,original_tweet,dylandreyernbc,28097850,375,251438,True,2009-04-01T12:43:22.000Z,New York,video,['https://video.twimg.com/ext_tw_video/902537240198340609/pu/vid/184x320/zKA3v9V_KTT9S26U.mp4'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"The back edge of the rain is trying to clear Houston but the storm is so slow moving, it's taking a long time to mo… https://t.co/EmmefgjaZm",Dylan Dreyer
972,902543001347600385,http://twitter.com/KPRC2/statuses/902543001347600385,2017-08-29 14:46:34+00:00,original_tweet,kprc2,27583598,1538,558667,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIZ6ETaUIAAnywU.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,2,#BREAKING: Levee at Columbia Lakes in Brazoria County breached; officials urge residents to leave immediately… https://t.co/riZOMvglLd,KPRC 2 Houston
973,902546197541412864,http://twitter.com/Fox26Houston/statuses/902546197541412864,2017-08-29 14:59:16+00:00,original_tweet,fox26houston,17094323,5367,253898,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIZ89nMUIAEL393.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,2,BREAKING: Brazos levee near at Columbia Lakes has breached! All residents urged to EVACUATE NOW. MORE:… https://t.co/epnG6rZW95,FOX26Houston
