,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,text,user.name,id.trunc
1302,1302,1310,1310.0,902230972804075521,http://twitter.com/breakingweather/statuses/902230972804075521,2017-08-28 18:06:41+00:00,original_tweet,breakingweather,19071682,2014,851479,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIVeSYHWAAA-yOP.jpg'],,yes,no,no,Potential Tropical Cyclone 10 may slowly evolve into Tropical Storm Irma near the southern Atlantic coast this week… https://t.co/ZgZwO0GHBP,AccuWeather,
1303,1303,1311,1311.0,902234433679446016,http://twitter.com/NHC_Atlantic/statuses/902234433679446016,2017-08-28 18:20:26+00:00,original_tweet,nhc_atlantic,299798272,0,279802,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIVgyaDXoAEnD1x.jpg', 'http://pbs.twimg.com/media/DIVgzFoXkAM7M9c.jpg']",,yes,no,no,TC formation chances are increasing in the E Atlantic. The low could bring heavy rain to the Cabo Verde Islands… https://t.co/vixYuhTIv2,NHC Atlantic Ops,
1304,1304,1312,1312.0,902235856823607298,http://twitter.com/NWSHouston/statuses/902235856823607298,2017-08-28 18:26:05+00:00,original_tweet,nwshouston,600958397,350,46031,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIViuE-VwAEi2vb.jpg', 'http://pbs.twimg.com/media/DIViuE-UQAAIEtH.jpg']",,yes,yes,no,"Updated rainfall totals from the past 4 days show widespread areas greater than 10"" with a large swath over 30""… https://t.co/eHvlbywegw",NWS Houston,
1305,1305,1313,1313.0,902236864924590083,http://twitter.com/TTrogdon/statuses/902236864924590083,2017-08-28 18:30:06+00:00,original_tweet,ttrogdon,525249617,1036,3290,False,2012-03-15T10:38:49.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIVjnrTW4AAfabn.mp4'],,yes,yes,yes,This is a serious band of rainfall developing just southeast of downtown Houston. Warm rain processes = very heavy… https://t.co/BTpnRFbVAo,Taylor Trogdon,
1306,1306,1314,1314.0,902237894437462016,http://twitter.com/JohnWFerguson/statuses/902237894437462016,2017-08-28 18:34:11+00:00,original_tweet,johnwferguson,19628117,2097,1539,False,2009-01-28T00:55:00.000Z,"Galveston, Texas",photo,['http://pbs.twimg.com/media/DIVkk6PUIAgxoVC.jpg'],,yes,yes,yes,"Dickinson calling a mandatory evacuation, citing fragile infrastructure, limited utilities and future weather… https://t.co/58Qf1MEeRk",John Wayne Ferguson,
1307,1307,1315,1315.0,902244415908880384,http://twitter.com/wunderground/statuses/902244415908880384,2017-08-28 19:00:06+00:00,original_tweet,wunderground,15740491,479,394005,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DIVqg4xVYAEjn9D.jpg'],,yes,yes,no,"Rainfall from Harvey Could Reach 50 Inches in Spots, Highest Ever Recorded in TX; Catastrophic Flooding to Continue… https://t.co/aN2BcRBeOH",Weather Underground,
1308,1308,1316,1316.0,902244922534891523,http://twitter.com/HerzogWeather/statuses/902244922534891523,2017-08-28 19:02:07+00:00,original_tweet,herzogweather,1069129315,456,19657,True,2013-01-07T20:11:26.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIVq3sNWsAAiUwL.jpg'],,yes,yes,yes,"Folks along the San Jacinto River basin, here's the latest.  Flooding could reach levels of the record October 1994… https://t.co/0rp68t3Zxk",Travis Herzog,
1309,1309,1317,1317.0,902249302373924869,http://twitter.com/mattlanza/statuses/902249302373924869,2017-08-28 19:19:31+00:00,original_tweet,mattlanza,16752675,4164,12384,True,2008-10-15T02:25:36.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIVu8utUQAAaX5A.jpg'],,yes,yes,yes,"Rains are back, and unfortunately will be with us awhile longer, though hopefully manageable. More @SpaceCityWX:… https://t.co/BwZYkBU1yT",Matt Lanza,
1310,1310,1318,1318.0,902255733315485696,http://twitter.com/wunderground/statuses/902255733315485696,2017-08-28 19:45:04+00:00,original_tweet,wunderground,15740491,479,394014,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DIV0zpxVYAQABX8.jpg'],,yes,yes,no,"With TS Harvey off the coast just SW of Houston, history-making rains and floods will continue… https://t.co/P4Oe1FPaXx",Weather Underground,
1311,1311,1319,1319.0,902259637432459265,http://twitter.com/NWSSanAntonio/statuses/902259637432459265,2017-08-28 20:00:35+00:00,original_tweet,nwssanantonio,594749537,189,26920,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIV4P4oUEAAtei2.jpg'],,yes,yes,yes,3pm - The Colorado River at La Grange is near a crest. The water level is still fluctuating slightly. Current level… https://t.co/mfiYMKxspu,NWS San Antonio,
1312,1312,1320,1320.0,902260842154119168,http://twitter.com/weatherchannel/statuses/902260842154119168,2017-08-28 20:05:22+00:00,original_tweet,weatherchannel,20998647,6332,2951847,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIV5ZoiW0AA4YBR.jpg'],,yes,yes,yes,"Tropical storm warnings have been extended along the upper Texas Coast, with watches now into the western coast of… https://t.co/Ewnv3kCMPo",The Weather Channel,
1313,1313,1321,1321.0,902261680276733952,http://twitter.com/WeatherNation/statuses/902261680276733952,2017-08-28 20:08:42+00:00,original_tweet,weathernation,25531732,3852,129847,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DIV6NWeVoAAhvq_.jpg'],,yes,yes,no,NOAA's Severe Storm Lab placed a number of weather instruments for Harvey's landfall for tornado &amp; flood research… https://t.co/mSQScFbiqZ,WeatherNation,
1314,1314,1322,1322.0,902263895548669953,http://twitter.com/NWS/statuses/902263895548669953,2017-08-28 20:17:30+00:00,original_tweet,nws,454313925,285,2377192,True,2012-01-03T21:24:25.000Z,United States,photo,"['http://pbs.twimg.com/media/DIV7mtyW0AALKez.jpg', 'http://pbs.twimg.com/media/DIV7r8XWAAEN9X5.jpg']",,yes,no,no,"Away from the Gulf Coast, record heat returns to the West this week while a potential tropical cyclone skirts the E… https://t.co/jQaeoz0iJB",NWS,
1315,1315,1323,1323.0,902264524195086337,http://twitter.com/weatherchannel/statuses/902264524195086337,2017-08-28 20:20:00+00:00,original_tweet,weatherchannel,20998647,6332,2951871,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIV7doMXcAAgmqe.jpg'],,yes,yes,yes,Heavy rain should increase over eastern Texas as #Harvey makes another landfall.  Heavy rain continues for Louisian… https://t.co/pVmn0C7nVo,The Weather Channel,
1316,1316,1324,1324.0,902267042744516608,http://twitter.com/weatherchannel/statuses/902267042744516608,2017-08-28 20:30:00+00:00,original_tweet,weatherchannel,20998647,6332,2951891,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIV7HvbXcAA70_k.jpg'],,yes,no,no,"Tropical storm warnings have been posted for parts of the North Carolina coast, as a potential tropical cyclone may… https://t.co/bNhrDvzIdZ",The Weather Channel,
1317,1317,1325,1325.0,902268692561584129,http://twitter.com/KPRC2/statuses/902268692561584129,2017-08-28 20:36:34+00:00,original_tweet,kprc2,27583598,1538,556446,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIWAlaaWsAU6k_g.jpg'],,yes,yes,no,"""We are not expecting with current releases to have increase in elevation of Buffalo Bayou"" https://t.co/uwj3svW2BL… https://t.co/Mp310OSBT6",KPRC 2 Houston,
1318,1318,1326,1326.0,902269421338497024,http://twitter.com/HellerWeather/statuses/902269421338497024,2017-08-28 20:39:28+00:00,original_tweet,hellerweather,20010925,1216,21277,True,2009-02-03T22:46:30.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIWBFciWsAEZK9f.jpg'],,yes,yes,no,"Almost every river, creek, bayou in #Houston is flooding (purple dots). Check forecast water levels here:… https://t.co/bzJPDBmLbJ",ABC13 Tim Heller,
1319,1319,1327,1327.0,902270953740230657,http://twitter.com/EricBlake12/statuses/902270953740230657,2017-08-28 20:45:33+00:00,original_tweet,ericblake12,912858588,3423,14966,True,2012-10-29T17:20:09.000Z,"Miramar, FL",animated_gif,['https://video.twimg.com/tweet_video/DIWCnIoUEAAAv4y.mp4'],,yes,yes,yes,One other thing I'm watching is where the #Harvey heavy band sets up overnight- really hope it misses New Orleans b… https://t.co/k6vgScmq37,Eric Blake 🌀,
1320,1320,1328,1328.0,902271020698132482,http://twitter.com/BrazoriaCounty/statuses/902271020698132482,2017-08-28 20:45:49+00:00,original_tweet,brazoriacounty,174752321,163,3040,False,2010-08-04T18:52:04.000Z,Texas,photo,"['http://pbs.twimg.com/media/DIWCeKqVoAABmOH.jpg', 'http://pbs.twimg.com/media/DIWCkEfUwAA7n7Z.jpg']",,yes,yes,yes,Road Closure Update: Click on link for interactive map. Map takes a while to load high volume of users.… https://t.co/FwuKaXKkfo,Brazoria County,
1321,1321,1329,1329.0,902273027022442498,http://twitter.com/ReedTimmerAccu/statuses/902273027022442498,2017-08-28 20:53:47+00:00,original_tweet,reedtimmeraccu,22035690,23586,309518,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,"['http://pbs.twimg.com/media/DIWEh7vW0AEGcmd.jpg', 'http://pbs.twimg.com/media/DIWEh7qWsAAPnfe.jpg']",,yes,yes,yes,"High-res satellite imagery shows a slowly strengthening Tropical Storm #Harvey with colder cloud tops, more robust… https://t.co/CfXgsr23lZ",Reed Timmer,
1322,1322,1330,1330.0,902275157523386368,http://twitter.com/NWSHouston/statuses/902275157523386368,2017-08-28 21:02:15+00:00,original_tweet,nwshouston,600958397,350,46379,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIWGbTrUMAAgQdG.jpg', 'http://pbs.twimg.com/media/DIWGbTsVAAA0Ojo.jpg']",,yes,yes,yes,"Latest NHC update shows #Harvey slowly beginning to move offshore, but heavy rainfall and flooding still a threat… https://t.co/GGYBslqzhe",NWS Houston,
1323,1323,1331,1331.0,902275717924143104,http://twitter.com/SpaceCityWX/statuses/902275717924143104,2017-08-28 21:04:29+00:00,original_tweet,spacecitywx,3980516359,38,13382,False,2015-10-22T13:17:51.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIWG-szVwAA2ucD.jpg'],,yes,yes,yes,Am liking this drier air (yellow) moving into the core of Harvey. Should eventually mean good things for Houston ra… https://t.co/kaNKcgH41T,Eric Berger,
1324,1324,1332,1332.0,902276147504758784,http://twitter.com/Fox26Houston/statuses/902276147504758784,2017-08-28 21:06:11+00:00,original_tweet,fox26houston,17094323,5368,252644,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIWHXXdVoAAoq-U.jpg'],,yes,yes,yes,"FLASH FLOOD WARNING until 7:00PM for parts of Wharton, Montgomery, Ft.Bend, Brazoria, Waller, Liberty, Matagorda, H… https://t.co/NmBeh2V5v2",FOX26Houston,
1325,1325,1333,1333.0,902278647930691584,http://twitter.com/Fox26Houston/statuses/902278647930691584,2017-08-28 21:16:07+00:00,original_tweet,fox26houston,17094323,5368,252664,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIWJpcSV4AAq1LZ.jpg'],,yes,yes,no,#HURRICANEHARVEY Neighborhoods affected by reservoir releases https://t.co/00JhTH0CGV YOUR GULF COAST WEATHER AUTHO… https://t.co/fPXJon4f8P,FOX26Houston,
1326,1326,1334,1334.0,902279200052314117,http://twitter.com/NWS/statuses/902279200052314117,2017-08-28 21:18:19+00:00,original_tweet,nws,454313925,285,2377513,True,2012-01-03T21:24:25.000Z,United States,photo,['http://pbs.twimg.com/media/DIWJ1-LUQAIMrf7.jpg'],,yes,yes,yes,"River flooding will persist for days for much of the area impacted by #Harvey. Be consistent, and NEVER drive throu… https://t.co/bhp4zQ0hiI",NWS,
1327,1327,1335,1335.0,902282141525958656,http://twitter.com/weatherchannel/statuses/902282141525958656,2017-08-28 21:30:00+00:00,original_tweet,weatherchannel,20998647,6332,2952016,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIWL9_YXcAMGfUt.jpg'],,yes,yes,yes,Tropical storm warnings have been extended into parts of the Louisiana coast as Harvey runs along the coast Tuesday… https://t.co/pnK7IjPIfY,The Weather Channel,
1328,1328,1336,1336.0,902282300041314309,http://twitter.com/NWSSanAntonio/statuses/902282300041314309,2017-08-28 21:30:38+00:00,original_tweet,nwssanantonio,594749537,189,26921,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIWM6q4UwAAzhsW.jpg'],,yes,yes,yes,4:30p - Harvey is back out over the Gulf of Mexico for a short time before it rockets North out of Texas later this… https://t.co/EgqPh8Kdm6,NWS San Antonio,
1329,1329,1337,1337.0,902283400123478017,http://twitter.com/weatherchannel/statuses/902283400123478017,2017-08-28 21:35:00+00:00,original_tweet,weatherchannel,20998647,6332,2952021,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIWMcLEXcAAWP46.jpg'],,yes,yes,yes,"Updated forecast for Harvey has it moving along the upper Texas coast Tuesday, making another landfall early Wednes… https://t.co/nknoeX3d0X",The Weather Channel,
1330,1330,1338,1338.0,902283832522571776,http://twitter.com/TxStormChasers/statuses/902283832522571776,2017-08-28 21:36:43+00:00,original_tweet,txstormchasers,27557391,101286,216435,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIWOXNFXgAAaRiu.jpg'],,yes,yes,yes,8/28 435PM: Harvey is back in the GoM with more rain coming for SE TX. Forecast details: https://t.co/yAWF9ZGvc0… https://t.co/PxUiHCgkqh,Texas Storm Chasers,
1331,1331,1339,1339.0,902285579878006785,http://twitter.com/NWSHouston/statuses/902285579878006785,2017-08-28 21:43:40+00:00,original_tweet,nwshouston,600958397,350,46456,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIWP1iIV4AElA-i.jpg', 'http://pbs.twimg.com/media/DIWP1iJVoAAyQnL.jpg']",,yes,yes,yes,4:30 PM radar update shows a heavy band of rainfall over much of the area. Updated forecast rainfall totals tonight… https://t.co/4hugoYjOsW,NWS Houston,
1332,1332,1340,1340.0,902285684781797378,http://twitter.com/NWSBrownsville/statuses/902285684781797378,2017-08-28 21:44:05+00:00,original_tweet,nwsbrownsville,590190799,1179,9118,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DIWPUxKV4AAyz-k.jpg'],,yes,yes,no,History almost repeats itself! Did you know that the 1st year Harvey was used was for a tropical system in 1981 and… https://t.co/NkRVxuQMJh,NWS Brownsville,
1333,1333,1341,1341.0,902285969562456064,http://twitter.com/NHC_Atlantic/statuses/902285969562456064,2017-08-28 21:45:13+00:00,original_tweet,nhc_atlantic,299798272,0,279854,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIWO70sXUAExkdu.jpg', 'http://pbs.twimg.com/media/DIWPA6kWsAEoPG_.jpg']",,yes,no,no,"Potential Tropical Cyclone #Ten forecast to move along the Carolina coastline, bringing tropical-storm-force winds… https://t.co/5JezEvbfMh",NHC Atlantic Ops,
1334,1334,1342,1342.0,902285982803906560,http://twitter.com/RosenbergPolice/statuses/902285982803906560,2017-08-28 21:45:16+00:00,original_tweet,rosenbergpolice,774697885,102,8234,True,2012-08-22T23:19:21.000Z,"Rosenberg, Texas USA",photo,['http://pbs.twimg.com/media/DIWQR6hVwAAcLGK.jpg'],,yes,yes,yes,(1) A photo of some Rosenberg areas expected to flood along w/ a link of a  map showing flood areas for the county… https://t.co/JXkSHQ0i96,Rosenberg Police,
1335,1335,1343,1343.0,902286169395875849,http://twitter.com/NWSHouston/statuses/902286169395875849,2017-08-28 21:46:01+00:00,original_tweet,nwshouston,600958397,350,46457,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIWQfMWW4AE5884.jpg'],,yes,yes,yes,"Updated forecast rainfall for the next 3 days shows additional rain totals backing off to the west, still much expe… https://t.co/h25kvcURH7",NWS Houston,
1336,1336,1344,1344.0,902286338195681280,http://twitter.com/ReedTimmerAccu/statuses/902286338195681280,2017-08-28 21:46:41+00:00,original_tweet,reedtimmeraccu,22035690,23586,309537,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIWQosSW0AAF1qb.jpg'],,yes,yes,yes,"Update: flash flood warnings extended across Downtown Houston SW thru El Campo, TX w/ ESE-WNW oriented ""feeder band… https://t.co/DivyuaVw7w",Reed Timmer,
1337,1337,1345,1345.0,902290617727934466,http://twitter.com/NHC_Atlantic/statuses/902290617727934466,2017-08-28 22:03:41+00:00,original_tweet,nhc_atlantic,299798272,0,279855,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIWUDXwXUAEcdhz.jpg'],,yes,yes,yes,"4 pm CDT Key messages for #Harvey. Catastrophic flooding continues in SE Texas, flood threat spreading eastward int… https://t.co/mAdlaNSqvU",NHC Atlantic Ops,
1338,1338,1346,1346.0,902291993191227392,http://twitter.com/NWSWGRFC/statuses/902291993191227392,2017-08-28 22:09:09+00:00,original_tweet,nwswgrfc,595563520,70,2606,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIWUaNHVYAEOACs.jpg'],,yes,yes,yes,"Catastrophic flooding continues, additional rainfall amounts of 10 inches or more possible the next 24 hours.… https://t.co/FIDdK8MbkT",NWSWGRFC,
1339,1339,1347,1347.0,902293366829965312,http://twitter.com/fbcoem/statuses/902293366829965312,2017-08-28 22:14:37+00:00,original_tweet,fbcoem,19731128,197,13776,True,2009-01-29T20:13:21.000Z,"Richmond, TX",photo,['http://pbs.twimg.com/media/DIWXCHEXgAE4WiE.jpg'],,yes,yes,yes,El Río Brazos está a 48.37' a partir de las 4:15 pm. Sea consciente de que el modelo está siguiendo muy de cerca lo… https://t.co/SG6lwT5GIe,Fort Bend County OEM,
1340,1340,1348,1348.0,902295085357858816,http://twitter.com/NWS/statuses/902295085357858816,2017-08-28 22:21:26+00:00,original_tweet,nws,454313925,285,2377833,True,2012-01-03T21:24:25.000Z,United States,photo,"['http://pbs.twimg.com/media/DIWYaMKXUAAyZeh.jpg', 'http://pbs.twimg.com/media/DIWYb9fXoAAKven.jpg']",,yes,yes,yes,"Updated rainfall and forecast from @NWSWGRFC Also for reference, Buffalo Bayou is 2.5 ft above it's record, forecas… https://t.co/2okW4IM8MO",NWS,
1341,1341,1349,1349.0,902297520759562241,http://twitter.com/weatherchannel/statuses/902297520759562241,2017-08-28 22:31:07+00:00,original_tweet,weatherchannel,20998647,6332,2952113,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DIWaOsYW4AAeDzC.jpg', 'http://pbs.twimg.com/media/DIWaQYCWAAIXz-i.jpg', 'http://pbs.twimg.com/media/DIWaTHtXcAA6pXB.jpg']",,yes,yes,yes,Harvey is a Landmark Storm &amp; Flooding Catastrophe.  The life-threatening rain threat continues &amp; is not over yet.… https://t.co/8Og6AeIhgv,The Weather Channel,
1342,1342,1350,1350.0,902298262509682689,http://twitter.com/breakingweather/statuses/902298262509682689,2017-08-28 22:34:04+00:00,original_tweet,breakingweather,19071682,2014,851561,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIWbfJ4W0AA6nnX.jpg'],,yes,yes,yes,Harvey’s persistent downpours will prolong catastrophic flooding in Texas and Louisiana this week.… https://t.co/rLDIOU149u,AccuWeather,
1343,1343,1351,1351.0,902302450383822848,http://twitter.com/weatherchannel/statuses/902302450383822848,2017-08-28 22:50:42+00:00,original_tweet,weatherchannel,20998647,6332,2952138,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIWfAFhUIAI91V2.jpg'],,yes,yes,yes,#Harvey forecasted to make 3rd Texas landfall Wed morning.  Rain still to come.  Stay tuned to The Weather Channel… https://t.co/BI3nI3Jwrj,The Weather Channel,
1344,1344,1352,1352.0,902303549467623426,http://twitter.com/NHC_Atlantic/statuses/902303549467623426,2017-08-28 22:55:04+00:00,original_tweet,nhc_atlantic,299798272,0,279864,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIWgKMSUQAADiyC.jpg', 'http://pbs.twimg.com/media/DIWgKuHVwAA9d3o.jpg']",,yes,yes,yes,Flash flooding likely with #Harvey this evening along the upper TX coast @NWSWPC @NWSHouston @NWSLakeCharles… https://t.co/jmgnyRozfN,NHC Atlantic Ops,
1345,1345,1353,1353.0,902304165027827714,http://twitter.com/NHC_Atlantic/statuses/902304165027827714,2017-08-28 22:57:31+00:00,original_tweet,nhc_atlantic,299798272,0,279862,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIWghoKV4AAxoZp.jpg', 'http://pbs.twimg.com/media/DIWgiUZVwAABczF.jpg']",,yes,yes,yes,"Flash flooding also likely for far SE TX, cntrl/srn LA and srn MS #Harvey @NWSWPC @NWSLakeCharles @NWSNewOrleans… https://t.co/fPxXrXj7Zy",NHC Atlantic Ops,
1346,1346,1354,1354.0,902306295805603841,http://twitter.com/NWSHouston/statuses/902306295805603841,2017-08-28 23:05:59+00:00,original_tweet,nwshouston,600958397,350,46598,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIWimS2VAAAnNwm.jpg', 'http://pbs.twimg.com/media/DIWimS2UQAECuGE.jpg']",,yes,yes,yes,Harris County Flood Control has issued a MANDATORY EVACUATION for the Inverness Forest Subdivision #houwx #glswx… https://t.co/57VxrQzsd1,NWS Houston,
1347,1347,1355,1355.0,902318525787901952,http://twitter.com/EricBlake12/statuses/902318525787901952,2017-08-28 23:54:35+00:00,original_tweet,ericblake12,912858588,3423,14985,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,['http://pbs.twimg.com/media/DIWt6WlUEAAIbbX.jpg'],,yes,yes,no,Rainfall during the past week in #Houston has been mind-blowing. Basically everywhere had &gt;= 2 ft &amp; about 40 inches… https://t.co/qdyjKMKWiD,Eric Blake 🌀,
1348,1348,1356,1356.0,902319291604901892,http://twitter.com/Ginger_Zee/statuses/902319291604901892,2017-08-28 23:57:38+00:00,original_tweet,ginger_zee,84194879,2075,1953620,True,2009-10-22T00:02:08.000Z,New York,video,['https://video.twimg.com/ext_tw_video/902319278619222016/pu/vid/184x320/XIEwv6sILqhq8eTK.mp4'],,yes,yes,yes,Tropical Storm #Harvey is barely moving (3mph) E/SE... this leaves Houston &amp; surrounding area drenched in rain. Twe… https://t.co/5M9XKcjbRq,Ginger Zee,
1349,1349,1357,1357.0,902319773312319488,http://twitter.com/Ginger_Zee/statuses/902319773312319488,2017-08-28 23:59:32+00:00,original_tweet,ginger_zee,84194879,2075,1953623,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIWvDDTVoAAM200.jpg'],,yes,yes,yes,"Back over the Gulf of Mexico, #Harvey should remain tropical storm through Wednesday,finally moves north &amp; out of t… https://t.co/c9BEo1waMk",Ginger Zee,
1350,1350,1358,1358.0,902324457456386048,http://twitter.com/Fox26Houston/statuses/902324457456386048,2017-08-29 00:18:09+00:00,original_tweet,fox26houston,17094323,5368,252922,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIWzT1MUQAA1QvH.jpg'],,yes,yes,no,#HURRICANEHARVEY Neighborhoods affected by reservoir releases https://t.co/B8bvDS5ErG YOUR GULF COAST WEATHER AUTHO… https://t.co/quJfwjatjg,FOX26Houston,
1351,1351,1359,1359.0,902327187134717953,http://twitter.com/breakingweather/statuses/902327187134717953,2017-08-29 00:29:00+00:00,original_tweet,breakingweather,19071682,2014,851616,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIW1yzPV4AA3jm3.jpg'],,yes,yes,no,"As #Harvey slams Texas and Louisiana, Potential Tropical Cyclone 10 will impact areas from Florida to the Carolinas… https://t.co/NwIfaTcyol",AccuWeather,
1352,1352,1360,1360.0,902329943895543808,http://twitter.com/NWSFortWorth/statuses/902329943895543808,2017-08-29 00:39:57+00:00,original_tweet,nwsfortworth,589123768,176,84526,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIW4SUSVYAIvIqu.jpg'],,yes,yes,yes,Rain showers will remain possible southeast of a Canton to Waco line. Lows will be in the mid 60s to around 70.… https://t.co/4Kgfu3ht1g,NWS Fort Worth,
1353,1353,1361,1361.0,902330660106395648,http://twitter.com/weatherchannel/statuses/902330660106395648,2017-08-29 00:42:48+00:00,original_tweet,weatherchannel,20998647,6332,2952322,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIW48_1UIAA4eBp.jpg'],,yes,no,no,Invest #93L is likely to become a tropical depression or #tropical storm in the eastern Atlantic Ocean this week:… https://t.co/QsOtvpLhJk,The Weather Channel,
1354,1354,1362,1362.0,902331545440182272,http://twitter.com/ReedTimmerAccu/statuses/902331545440182272,2017-08-29 00:46:19+00:00,original_tweet,reedtimmeraccu,22035690,23586,309555,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIW5t4oUwAA6quu.jpg'],,yes,yes,no,"Working on hurricane probe data we collected in category 4 Hurricane #Harvey in Rockport, TX! Max wind 122 mph… https://t.co/9IFqgOJ8Pj",Reed Timmer,
1355,1355,1363,1363.0,902333092563750912,http://twitter.com/KPRC2/statuses/902333092563750912,2017-08-29 00:52:28+00:00,original_tweet,kprc2,27583598,1538,557121,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIW7I0TW4AQlCTA.jpg'],,yes,yes,yes,#BREAKING: Flash Flood Warning issued due to imminent levee breach in Inverness Forest subdivision… https://t.co/JVPlvx0kcT,KPRC 2 Houston,
1356,1356,1364,1364.0,902337163005751298,http://twitter.com/StuOstro/statuses/902337163005751298,2017-08-29 01:08:38+00:00,original_tweet,stuostro,148435933,1174,172817,True,2010-05-26T17:57:38.000Z,"Atlanta, GA",animated_gif,['https://video.twimg.com/tweet_video/DIW4v8uUwAAVgkg.mp4'],,yes,no,no,"Classic peak season swirl near Cabo Verde -- this one has ""Tropical Cyclone Going to Develop"" written all over it.… https://t.co/2cr0qiDpFQ",Stu Ostro,
1357,1357,1365,1365.0,902339854637379584,http://twitter.com/KHOUweather/statuses/902339854637379584,2017-08-29 01:19:20+00:00,original_tweet,khouweather,18736115,338,15556,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIXBUJOXUAAowQW.jpg'],,yes,yes,yes,New forecast: Rain could move out of #Houston by Wednesday morning as #Harvey moves farther east… https://t.co/WVFe2O0aDl,KHOU Weather,
